START DATE,END DATE,SUBJECT,START TIME (PT),START TIME (MT),START TIME (CT),START TIME (ET),END TIME (PT),END TIME (MT),END TIME (CT),END TIME (ET),SHOW TIME AS,DESCRIPTION,,,,AWAY,HOM E
4/7/2013,4/7/2013,NBA: Bulls @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Bulls @ Pistons,Chicago at Detroit,,Bulls , Pistons
12/7/2012,12/7/2012,NBA: Bulls @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Bulls @ Pistons,Chicago at Detroit,,Bulls , Pistons
11/13/2012,11/13/2012,NBA: Cavaliers @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Cavaliers @ Nets,Cleveland at Brooklyn,,Cavaliers , Nets
12/29/2012,12/29/2012,NBA: Cavaliers @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Cavaliers @ Nets,Cleveland at Brooklyn,,Cavaliers , Nets
4/5/2013,4/5/2013,NBA: Cavaliers @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Cavaliers @ Celtics,Cleveland at Boston,,Cavaliers , Celtics
12/19/2012,12/19/2012,NBA: Cavaliers @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Cavaliers @ Celtics,Cleveland at Boston,,Cavaliers , Celtics
4/1/2013,4/1/2013,NBA: Cavaliers @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Cavaliers @ Hawks,Cleveland at Atlanta,,Cavaliers , Hawks
11/30/2012,11/30/2012,NBA: Cavaliers @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Cavaliers @ Hawks,Cleveland at Atlanta,,Cavaliers , Hawks
11/24/2012,11/24/2012,NBA: Cavaliers @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Cavaliers @ Heat,Cleveland at Miami,,Cavaliers , Heat
12/15/2012,12/15/2012,NBA: Cavaliers @ Knicks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Cavaliers @ Knicks,Cleveland at New York,,Cavaliers , Knicks
2/1/2013,2/1/2013,NBA: Cavaliers @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Cavaliers @ Pistons,Cleveland at Detroit,,Cavaliers , Pistons
12/3/2012,12/3/2012,NBA: Cavaliers @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Cavaliers @ Pistons,Cleveland at Detroit,,Cavaliers , Pistons
1/25/2013,1/25/2013,NBA: Celtics @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Celtics @ Hawks,Boston at Atlanta,,Celtics , Hawks
1/7/2013,1/7/2013,NBA: Celtics @ Knicks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Celtics @ Knicks,Boston at New York,,Celtics , Knicks
3/31/2013,3/31/2013,NBA: Celtics @ Knicks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Celtics @ Knicks,Boston at New York,,Celtics , Knicks
1/20/2013,1/20/2013,NBA: Celtics @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Celtics @ Pistons,Boston at Detroit,,Celtics , Pistons
11/18/2012,11/18/2012,NBA: Celtics @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Celtics @ Pistons,Boston at Detroit,,Celtics , Pistons
12/12/2012,12/12/2012,NBA: Clippers @ Bobcats     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Clippers @ Bobcats,LA Clippers at Charlotte,,Clippers , Bobcats
11/23/2012,11/23/2012,NBA: Clippers @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Clippers @ Nets,LA Clippers at Brooklyn,,Clippers , Nets
3/1/2013,3/1/2013,NBA: Clippers @ Cavaliers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Clippers @ Cavaliers,LA Clippers at Cleveland,,Clippers , Cavaliers
12/17/2012,12/17/2012,NBA: Clippers @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Clippers @ Pistons,LA Clippers at Detroit,,Clippers , Pistons
11/17/2012,11/17/2012,NBA: Grizzlies @ Bobcats     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Grizzlies @ Bobcats,Memphis at Charlotte,,Grizzlies , Bobcats
3/8/2013,3/8/2013,NBA: Grizzlies @ Cavaliers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Grizzlies @ Cavaliers,Memphis at Cleveland,,Grizzlies , Cavaliers
1/2/2013,1/2/2013,NBA: Grizzlies @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Grizzlies @ Celtics,Memphis at Boston,,Grizzlies , Celtics
2/6/2013,2/6/2013,NBA: Grizzlies @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Grizzlies @ Hawks,Memphis at Atlanta,,Grizzlies , Hawks
3/1/2013,3/1/2013,NBA: Grizzlies @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Grizzlies @ Heat,Memphis at Miami,,Grizzlies , Heat
3/27/2013,3/27/2013,NBA: Grizzlies @ Knicks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Grizzlies @ Knicks,Memphis at New York,,Grizzlies , Knicks
2/19/2013,2/19/2013,NBA: Grizzlies @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Grizzlies @ Pistons,Memphis at Detroit,,Grizzlies , Pistons
1/18/2013,1/18/2013,NBA: Hawks @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hawks @ Nets,Atlanta at Brooklyn,,Hawks , Nets
12/28/2012,12/28/2012,NBA: Hawks @ Cavaliers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hawks @ Cavaliers,Atlanta at Cleveland,,Hawks , Cavaliers
3/8/2013,3/8/2013,NBA: Hawks @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hawks @ Celtics,Atlanta at Boston,,Hawks , Celtics
3/29/2013,3/29/2013,NBA: Hawks @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hawks @ Celtics,Atlanta at Boston,,Hawks , Celtics
3/12/2013,3/12/2013,NBA: Hawks @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hawks @ Heat,Atlanta at Miami,,Hawks , Heat
12/10/2012,12/10/2012,NBA: Hawks @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hawks @ Heat,Atlanta at Miami,,Hawks , Heat
1/4/2013,1/4/2013,NBA: Hawks @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hawks @ Pistons,Atlanta at Detroit,,Hawks , Pistons
2/25/2013,2/25/2013,NBA: Hawks @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hawks @ Pistons,Atlanta at Detroit,,Hawks , Pistons
10/26/2012,10/26/2012,NBA: Hawks @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hawks @ Pistons,Atlanta at Detroit,,Hawks , Pistons
10/11/2012,10/11/2012,NBA: Hornets @ Bobcats     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hornets @ Bobcats,New Orleans at Charlotte,,Hornets , Bobcats
3/12/2013,3/12/2013,NBA: Hornets @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hornets @ Nets,New Orleans at Brooklyn,,Hornets , Nets
2/8/2013,2/8/2013,NBA: Hornets @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hornets @ Hawks,New Orleans at Atlanta,,Hornets , Hawks
10/18/2012,10/18/2012,NBA: Hornets @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hornets @ Hawks,New Orleans at Atlanta,,Hornets , Hawks
12/8/2012,12/8/2012,NBA: Hornets @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hornets @ Heat,New Orleans at Miami,,Hornets , Heat
2/11/2013,2/11/2013,NBA: Hornets @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Hornets @ Pistons,New Orleans at Detroit,,Hornets , Pistons
12/18/2012,12/18/2012,NBA: Jazz @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Jazz @ Nets,Utah at Brooklyn,,Jazz , Nets
11/14/2012,11/14/2012,NBA: Jazz @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Jazz @ Celtics,Utah at Boston,,Jazz , Celtics
1/11/2013,1/11/2013,NBA: Jazz @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Jazz @ Hawks,Utah at Atlanta,,Jazz , Hawks
3/24/2013,3/24/2013,NBA: Jazz @ Mavericks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Jazz @ Mavericks,Utah at Dallas,,Jazz , Mavericks
12/22/2012,12/22/2012,NBA: Jazz @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Jazz @ Heat,Utah at Miami,,Jazz , Heat
1/12/2013,1/12/2013,NBA: Jazz @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Jazz @ Pistons,Utah at Detroit,,Jazz , Pistons
2/1/2013,2/1/2013,NBA: Kings @ 76ers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Kings @ 76ers,Sacramento at Philadelphia,,Kings , 76ers
1/5/2013,1/5/2013,NBA: Kings @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Kings @ Nets,Sacramento at Brooklyn,,Kings , Nets
1/30/2013,1/30/2013,NBA: Kings @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Kings @ Celtics,Sacramento at Boston,,Kings , Celtics
2/22/2013,2/22/2013,NBA: Kings @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Kings @ Hawks,Sacramento at Atlanta,,Kings , Hawks
2/26/2013,2/26/2013,NBA: Kings @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Kings @ Heat,Sacramento at Miami,,Kings , Heat
2/2/2013,2/2/2013,NBA: Kings @ Knicks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Kings @ Knicks,Sacramento at New York,,Kings , Knicks
1/1/2013,1/1/2013,NBA: Kings @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Kings @ Pistons,Sacramento at Detroit,,Kings , Pistons
2/5/2013,2/5/2013,NBA: Lakers @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Lakers @ Nets,LA Lakers at Brooklyn,,Lakers , Nets
3/13/2013,3/13/2013,NBA: Lakers @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Lakers @ Hawks,LA Lakers at Atlanta,,Lakers , Hawks
12/15/2012,12/15/2012,NBA: Magic @ Bobcats     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Magic @ Bobcats,Orlando at Charlotte,,Magic , Bobcats
2/8/2013,2/8/2013,NBA: Magic @ Cavaliers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Magic @ Cavaliers,Orlando at Cleveland,,Magic , Cavaliers
2/1/2013,2/1/2013,NBA: Magic @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Magic @ Celtics,Orlando at Boston,,Magic , Celtics
3/6/2013,3/6/2013,NBA: Magic @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Magic @ Heat,Orlando at Miami,,Magic , Heat
1/30/2013,1/30/2013,NBA: Magic @ Knicks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Magic @ Knicks,Orlando at New York,,Magic , Knicks
3/20/2013,3/20/2013,NBA: Magic @ Knicks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Magic @ Knicks,Orlando at New York,,Magic , Knicks
1/22/2013,1/22/2013,NBA: Magic @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Magic @ Pistons,Orlando at Detroit,,Magic , Pistons
10/16/2012,10/16/2012,NBA: Magic @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Magic @ Pistons,Orlando at Detroit,,Magic , Pistons
11/10/2012,11/10/2012,NBA: Mavericks @ Bobcats     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Mavericks @ Bobcats,Dallas at Charlotte,,Mavericks , Bobcats
11/17/2012,11/17/2012,NBA: Mavericks @ Cavaliers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Mavericks @ Cavaliers,Dallas at Cleveland,,Mavericks , Cavaliers
3/18/2013,3/18/2013,NBA: Mavericks @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Mavericks @ Hawks,Dallas at Atlanta,,Mavericks , Hawks
11/9/2012,11/9/2012,NBA: Mavericks @ Knicks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Mavericks @ Knicks,Dallas at New York,,Mavericks , Knicks
3/8/2013,3/8/2013,NBA: Mavericks @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Mavericks @ Pistons,Dallas at Detroit,,Mavericks , Pistons
2/23/2013,2/23/2013,NBA: Heat @ 76ers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Heat @ 76ers,Miami at Philadelphia,,Heat , 76ers
11/9/2012,11/9/2012,NBA: Heat @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Heat @ Hawks,Miami at Atlanta,,Heat , Hawks
12/28/2012,12/28/2012,NBA: Heat @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Heat @ Pistons,Miami at Detroit,,Heat , Pistons
10/24/2012,10/24/2012,NBA: Knicks @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Knicks @ Nets,New York at Brooklyn,,Knicks , Nets
4/12/2013,4/12/2013,NBA: Knicks @ Cavaliers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Knicks @ Cavaliers,New York at Cleveland,,Knicks , Cavaliers
10/13/2012,10/13/2012,NBA: Knicks @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Knicks @ Celtics,New York at Boston,,Knicks , Celtics
10/20/2012,10/20/2012,NBA: Knicks @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Knicks @ Celtics,New York at Boston,,Knicks , Celtics
3/6/2013,3/6/2013,NBA: Knicks @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Knicks @ Pistons,New York at Detroit,,Knicks , Pistons
2/13/2013,2/13/2013,NBA: Nuggets @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Nuggets @ Nets,Denver at Brooklyn,,Nuggets , Nets
2/9/2013,2/9/2013,NBA: Nuggets @ Cavaliers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Nuggets @ Cavaliers,Denver at Cleveland,,Nuggets , Cavaliers
12/5/2012,12/5/2012,NBA: Nuggets @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Nuggets @ Hawks,Denver at Atlanta,,Nuggets , Hawks
12/11/2012,12/11/2012,NBA: Nuggets @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Nuggets @ Pistons,Denver at Detroit,,Nuggets , Pistons
12/21/2012,12/21/2012,NBA: Pacers @ Cavaliers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pacers @ Cavaliers,Indiana at Cleveland,,Pacers , Cavaliers
11/7/2012,11/7/2012,NBA: Pacers @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pacers @ Hawks,Indiana at Atlanta,,Pacers , Hawks
2/23/2013,2/23/2013,NBA: Pacers @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pacers @ Pistons,Indiana at Detroit,,Pacers , Pistons
12/15/2012,12/15/2012,NBA: Pacers @ Pistons     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pacers @ Pistons,Indiana at Detroit,,Pacers , Pistons
12/14/2012,12/14/2012,NBA: Pistons @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pistons @ Nets,Detroit at Brooklyn,,Pistons , Nets
12/8/2012,12/8/2012,NBA: Pistons @ Cavaliers     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pistons @ Cavaliers,Detroit at Cleveland,,Pistons , Cavaliers
4/3/2013,4/3/2013,NBA: Pistons @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pistons @ Celtics,Detroit at Boston,,Pistons , Celtics
12/26/2012,12/26/2012,NBA: Pistons @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pistons @ Hawks,Detroit at Atlanta,,Pistons , Hawks
1/25/2013,1/25/2013,NBA: Pistons @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pistons @ Heat,Detroit at Miami,,Pistons , Heat
3/22/2013,3/22/2013,NBA: Pistons @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pistons @ Heat,Detroit at Miami,,Pistons , Heat
10/18/2012,10/18/2012,NBA: Pistons @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pistons @ Heat,Detroit at Miami,,Pistons , Heat
2/4/2013,2/4/2013,NBA: Pistons @ Knicks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Pistons @ Knicks,Detroit at New York,,Pistons , Knicks
1/15/2013,1/15/2013,NBA: Raptors @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Raptors @ Nets,Toronto at Brooklyn,,Raptors , Nets
11/3/2012,11/3/2012,NBA: Raptors @ Nets     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Raptors @ Nets,Toronto at Brooklyn,,Raptors , Nets
3/13/2013,3/13/2013,NBA: Raptors @ Celtics     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Raptors @ Celtics,Toronto at Boston,,Raptors , Celtics
1/30/2013,1/30/2013,NBA: Raptors @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Raptors @ Hawks,Toronto at Atlanta,,Raptors , Hawks
4/16/2013,4/16/2013,NBA: Raptors @ Hawks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Raptors @ Hawks,Toronto at Atlanta,,Raptors , Hawks
1/23/2013,1/23/2013,NBA: Raptors @ Heat     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Raptors @ Heat,Toronto at Miami,,Raptors , Heat
2/13/2013,2/13/2013,NBA: Raptors @ Knicks     ,4:30 PM,5:30 PM,6:30 PM,7:30 PM,6:30 PM,7:30 PM,8:30 PM,9:30 PM,FREE,www.MySportsCal.com,Raptors @ Knicks,Toronto at New York,,Raptors , Knicks
